evidence_id,run_id,task_id,source_type,claim,relevance,supports_claim,contradicts_claim
run_001600_ev03,run_001600,task_00667,retrieved_document,Claim 3 derived from data_analysis trajectory for run_001600.,0.865,True,False
run_001600_ev04,run_001600,task_00667,api_response,Claim 4 derived from data_analysis trajectory for run_001600.,0.679,True,False
run_001600_ev05,run_001600,task_00667,api_response,Claim 5 derived from data_analysis trajectory for run_001600.,0.942,False,False
run_001601_ev01,run_001601,task_00668,retrieved_document,Claim 1 derived from document_analysis trajectory for run_001601.,0.736,True,False
run_001601_ev02,run_001601,task_00668,api_response,Claim 2 derived from document_analysis trajectory for run_001601.,0.658,True,False
run_001601_ev03,run_001601,task_00668,tool_output,Claim 3 derived from document_analysis trajectory for run_001601.,0.798,True,False
run_001601_ev04,run_001601,task_00668,retrieved_document,Claim 4 derived from document_analysis trajectory for run_001601.,0.64,True,False
run_001602_ev01,run_001602,task_00669,api_response,Claim 1 derived from structured_extraction trajectory for run_001602.,0.892,False,False
run_001602_ev02,run_001602,task_00669,tool_output,Claim 2 derived from structured_extraction trajectory for run_001602.,0.785,False,False
run_001603_ev01,run_001603,task_00670,api_response,Claim 1 derived from data_analysis trajectory for run_001603.,0.513,False,False
run_001603_ev02,run_001603,task_00670,tool_output,Claim 2 derived from data_analysis trajectory for run_001603.,0.729,True,False
run_001604_ev01,run_001604,task_00670,tool_output,Claim 1 derived from data_analysis trajectory for run_001604.,0.545,True,False
run_001604_ev02,run_001604,task_00670,tool_output,Claim 2 derived from data_analysis trajectory for run_001604.,0.558,True,False
run_001605_ev01,run_001605,task_00670,retrieved_document,Claim 1 derived from data_analysis trajectory for run_001605.,0.853,True,False
run_001605_ev02,run_001605,task_00670,api_response,Claim 2 derived from data_analysis trajectory for run_001605.,0.731,True,False
run_001605_ev03,run_001605,task_00670,tool_output,Claim 3 derived from data_analysis trajectory for run_001605.,0.608,True,False
run_001605_ev04,run_001605,task_00670,api_response,Claim 4 derived from data_analysis trajectory for run_001605.,0.767,False,False
run_001605_ev05,run_001605,task_00670,tool_output,Claim 5 derived from data_analysis trajectory for run_001605.,0.728,True,False
run_001606_ev01,run_001606,task_00670,api_response,Claim 1 derived from data_analysis trajectory for run_001606.,0.956,True,False
run_001606_ev02,run_001606,task_00670,tool_output,Claim 2 derived from data_analysis trajectory for run_001606.,0.593,True,False
run_001606_ev03,run_001606,task_00670,tool_output,Claim 3 derived from data_analysis trajectory for run_001606.,0.866,True,False
run_001606_ev04,run_001606,task_00670,retrieved_document,Claim 4 derived from data_analysis trajectory for run_001606.,0.862,True,False
run_001606_ev05,run_001606,task_00670,retrieved_document,Claim 5 derived from data_analysis trajectory for run_001606.,0.597,True,False
run_001607_ev01,run_001607,task_00671,tool_output,Claim 1 derived from web_research trajectory for run_001607.,0.712,True,False
run_001607_ev02,run_001607,task_00671,tool_output,Claim 2 derived from web_research trajectory for run_001607.,0.994,True,False
run_001608_ev01,run_001608,task_00671,api_response,Claim 1 derived from web_research trajectory for run_001608.,0.978,True,False
run_001608_ev02,run_001608,task_00671,api_response,Claim 2 derived from web_research trajectory for run_001608.,0.775,False,False
run_001608_ev03,run_001608,task_00671,api_response,Claim 3 derived from web_research trajectory for run_001608.,0.778,True,False
run_001608_ev04,run_001608,task_00671,retrieved_document,Claim 4 derived from web_research trajectory for run_001608.,0.858,False,True
run_001609_ev01,run_001609,task_00671,tool_output,Claim 1 derived from web_research trajectory for run_001609.,0.974,False,False
run_001609_ev02,run_001609,task_00671,retrieved_document,Claim 2 derived from web_research trajectory for run_001609.,0.668,True,False
run_001609_ev03,run_001609,task_00671,retrieved_document,Claim 3 derived from web_research trajectory for run_001609.,0.909,False,False
run_001610_ev01,run_001610,task_00671,api_response,Claim 1 derived from web_research trajectory for run_001610.,0.947,True,False
run_001610_ev02,run_001610,task_00671,tool_output,Claim 2 derived from web_research trajectory for run_001610.,0.66,False,False
run_001611_ev01,run_001611,task_00672,retrieved_document,Claim 1 derived from constraint_satisfaction trajectory for run_001611.,0.699,True,False
run_001611_ev02,run_001611,task_00672,retrieved_document,Claim 2 derived from constraint_satisfaction trajectory for run_001611.,0.978,True,False
run_001611_ev03,run_001611,task_00672,tool_output,Claim 3 derived from constraint_satisfaction trajectory for run_001611.,0.805,True,False
run_001611_ev04,run_001611,task_00672,retrieved_document,Claim 4 derived from constraint_satisfaction trajectory for run_001611.,0.672,True,False
run_001611_ev05,run_001611,task_00672,api_response,Claim 5 derived from constraint_satisfaction trajectory for run_001611.,0.842,True,False
run_001612_ev01,run_001612,task_00673,retrieved_document,Claim 1 derived from file_operations trajectory for run_001612.,0.853,True,False
run_001612_ev02,run_001612,task_00673,retrieved_document,Claim 2 derived from file_operations trajectory for run_001612.,0.859,True,False
run_001612_ev03,run_001612,task_00673,api_response,Claim 3 derived from file_operations trajectory for run_001612.,0.999,True,False
run_001612_ev04,run_001612,task_00673,api_response,Claim 4 derived from file_operations trajectory for run_001612.,0.879,True,False
run_001612_ev05,run_001612,task_00673,api_response,Claim 5 derived from file_operations trajectory for run_001612.,0.523,True,False
run_001613_ev01,run_001613,task_00673,tool_output,Claim 1 derived from file_operations trajectory for run_001613.,0.754,True,False
run_001613_ev02,run_001613,task_00673,tool_output,Claim 2 derived from file_operations trajectory for run_001613.,0.671,True,False
run_001613_ev03,run_001613,task_00673,api_response,Claim 3 derived from file_operations trajectory for run_001613.,0.587,False,False
run_001613_ev04,run_001613,task_00673,api_response,Claim 4 derived from file_operations trajectory for run_001613.,0.809,True,False
run_001614_ev01,run_001614,task_00673,retrieved_document,Claim 1 derived from file_operations trajectory for run_001614.,0.824,False,False
run_001614_ev02,run_001614,task_00673,tool_output,Claim 2 derived from file_operations trajectory for run_001614.,0.706,True,False
run_001614_ev03,run_001614,task_00673,retrieved_document,Claim 3 derived from file_operations trajectory for run_001614.,0.842,False,False
run_001614_ev04,run_001614,task_00673,retrieved_document,Claim 4 derived from file_operations trajectory for run_001614.,0.617,True,False
run_001614_ev05,run_001614,task_00673,api_response,Claim 5 derived from file_operations trajectory for run_001614.,0.531,True,False
run_001615_ev01,run_001615,task_00673,retrieved_document,Claim 1 derived from file_operations trajectory for run_001615.,0.781,False,False
run_001615_ev02,run_001615,task_00673,api_response,Claim 2 derived from file_operations trajectory for run_001615.,0.722,True,False
run_001616_ev01,run_001616,task_00674,tool_output,Claim 1 derived from planning trajectory for run_001616.,0.849,False,False
run_001616_ev02,run_001616,task_00674,api_response,Claim 2 derived from planning trajectory for run_001616.,0.508,False,False
run_001616_ev03,run_001616,task_00674,api_response,Claim 3 derived from planning trajectory for run_001616.,0.706,False,False
run_001616_ev04,run_001616,task_00674,retrieved_document,Claim 4 derived from planning trajectory for run_001616.,0.791,True,False
run_001617_ev01,run_001617,task_00674,api_response,Claim 1 derived from planning trajectory for run_001617.,0.573,False,False
run_001617_ev02,run_001617,task_00674,retrieved_document,Claim 2 derived from planning trajectory for run_001617.,0.687,False,False
run_001617_ev03,run_001617,task_00674,retrieved_document,Claim 3 derived from planning trajectory for run_001617.,0.585,False,False
run_001617_ev04,run_001617,task_00674,retrieved_document,Claim 4 derived from planning trajectory for run_001617.,0.884,False,False
run_001617_ev05,run_001617,task_00674,retrieved_document,Claim 5 derived from planning trajectory for run_001617.,0.87,False,False
run_001618_ev01,run_001618,task_00674,tool_output,Claim 1 derived from planning trajectory for run_001618.,0.883,False,True
run_001618_ev02,run_001618,task_00674,api_response,Claim 2 derived from planning trajectory for run_001618.,0.909,False,True
run_001618_ev03,run_001618,task_00674,tool_output,Claim 3 derived from planning trajectory for run_001618.,0.69,False,False
run_001618_ev04,run_001618,task_00674,retrieved_document,Claim 4 derived from planning trajectory for run_001618.,0.723,False,True
run_001619_ev01,run_001619,task_00674,retrieved_document,Claim 1 derived from planning trajectory for run_001619.,0.984,True,False
run_001619_ev02,run_001619,task_00674,retrieved_document,Claim 2 derived from planning trajectory for run_001619.,0.518,True,False
run_001619_ev03,run_001619,task_00674,retrieved_document,Claim 3 derived from planning trajectory for run_001619.,0.608,True,False
run_001619_ev04,run_001619,task_00674,retrieved_document,Claim 4 derived from planning trajectory for run_001619.,0.756,False,True
run_001619_ev05,run_001619,task_00674,api_response,Claim 5 derived from planning trajectory for run_001619.,0.509,True,False
run_001620_ev01,run_001620,task_00675,retrieved_document,Claim 1 derived from planning trajectory for run_001620.,0.67,True,False
run_001620_ev02,run_001620,task_00675,tool_output,Claim 2 derived from planning trajectory for run_001620.,0.534,False,False
run_001621_ev01,run_001621,task_00675,retrieved_document,Claim 1 derived from planning trajectory for run_001621.,0.547,True,False
run_001621_ev02,run_001621,task_00675,tool_output,Claim 2 derived from planning trajectory for run_001621.,0.641,True,False
run_001621_ev03,run_001621,task_00675,retrieved_document,Claim 3 derived from planning trajectory for run_001621.,0.789,True,False
run_001621_ev04,run_001621,task_00675,tool_output,Claim 4 derived from planning trajectory for run_001621.,0.984,False,False
run_001622_ev01,run_001622,task_00675,retrieved_document,Claim 1 derived from planning trajectory for run_001622.,0.585,False,False
run_001622_ev02,run_001622,task_00675,api_response,Claim 2 derived from planning trajectory for run_001622.,0.799,False,True
run_001622_ev03,run_001622,task_00675,api_response,Claim 3 derived from planning trajectory for run_001622.,0.933,False,False
run_001622_ev04,run_001622,task_00675,retrieved_document,Claim 4 derived from planning trajectory for run_001622.,0.881,False,True
run_001622_ev05,run_001622,task_00675,tool_output,Claim 5 derived from planning trajectory for run_001622.,0.927,False,True
run_001623_ev01,run_001623,task_00675,api_response,Claim 1 derived from planning trajectory for run_001623.,0.888,True,False
run_001623_ev02,run_001623,task_00675,retrieved_document,Claim 2 derived from planning trajectory for run_001623.,0.728,False,False
run_001623_ev03,run_001623,task_00675,tool_output,Claim 3 derived from planning trajectory for run_001623.,0.652,True,False
run_001623_ev04,run_001623,task_00675,api_response,Claim 4 derived from planning trajectory for run_001623.,0.602,False,False
run_001624_ev01,run_001624,task_00676,retrieved_document,Claim 1 derived from web_research trajectory for run_001624.,0.813,True,False
run_001624_ev02,run_001624,task_00676,api_response,Claim 2 derived from web_research trajectory for run_001624.,0.541,True,False
run_001624_ev03,run_001624,task_00676,api_response,Claim 3 derived from web_research trajectory for run_001624.,0.683,False,False
run_001624_ev04,run_001624,task_00676,tool_output,Claim 4 derived from web_research trajectory for run_001624.,0.527,True,False
run_001625_ev01,run_001625,task_00676,api_response,Claim 1 derived from web_research trajectory for run_001625.,0.884,True,False
run_001625_ev02,run_001625,task_00676,retrieved_document,Claim 2 derived from web_research trajectory for run_001625.,0.888,True,False
run_001625_ev03,run_001625,task_00676,retrieved_document,Claim 3 derived from web_research trajectory for run_001625.,0.612,True,False
run_001625_ev04,run_001625,task_00676,api_response,Claim 4 derived from web_research trajectory for run_001625.,0.949,False,False
run_001626_ev01,run_001626,task_00676,tool_output,Claim 1 derived from web_research trajectory for run_001626.,0.632,False,False
run_001626_ev02,run_001626,task_00676,api_response,Claim 2 derived from web_research trajectory for run_001626.,0.758,False,False
