failure_id,run_id,step_id,failure_sequence,parent_failure_id,is_cascading,failure_type,failure_category,severity,severity_level,is_critical,failure_trigger,failure_description,recoverable
run_002199_f01,run_002199,run_002199_s005,1,,False,claimed_success_after_failure,output,critical,4,True,finalize at step 5 in decision category 'finalization',The agent reports task success despite the trajectory containing an unresolved critical failure.,False
run_002200_f01,run_002200,run_002200_s003,1,,False,state_tracking_error,state,moderate-high,3,False,tool_call at step 3 in decision category 'execution',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002201_f01,run_002201,run_002201_s006,1,,False,lost_context,state,moderate,2,False,tool_call at step 6 in decision category 'execution',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002202_f01,run_002202,run_002202_s001,1,,False,premature_execution,planning,moderate,2,False,plan at step 1 in decision category 'planning',The agent takes an execution action before gathering information required to do it correctly.,True
run_002202_f02,run_002202,run_002202_s020r,2,,False,logical_error,reasoning,moderate,2,False,correct at step 1.12 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_002202_f03,run_002202,run_002202_s021r,3,,False,lost_context,state,moderate,2,False,correct at step 1.2300000000000002 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002202_f04,run_002202,run_002202_s005,4,,False,memory_failure,state,low-moderate,1,False,tool_call at step 5 in decision category 'execution',The agent fails to carry forward information established earlier in the same run.,True
run_002205_f01,run_002205,run_002205_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_002206_f01,run_002206,run_002206_s005,1,,False,partial_execution,execution,moderate-high,3,False,tool_call at step 5 in decision category 'execution',A multi-part action only partially completes and the agent proceeds as if it fully completed.,True
run_002208_f01,run_002208,run_002208_s008,1,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 8 in decision category 'execution',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002217_f01,run_002217,run_002217_s006,1,,False,irrelevant_retrieval,retrieval,low-moderate,1,False,tool_call at step 6 in decision category 'retrieval',Retrieved content is topically unrelated to the information need.,True
run_002218_f01,run_002218,run_002218_s008,1,,False,constraint_violation,reasoning,moderate-high,3,False,verify at step 8 in decision category 'verification',The final answer or an intermediate step violates an explicit task constraint.,True
run_002219_f01,run_002219,run_002219_s006,1,,False,logical_error,reasoning,moderate,2,False,verify at step 6 in decision category 'verification',The agent's derivation contains an invalid logical step.,True
run_002221_f01,run_002221,run_002221_s001,1,,False,missing_prerequisite,planning,moderate,2,False,plan at step 1 in decision category 'planning',The plan omits a step whose output a later step depends on.,True
run_002221_f02,run_002221,run_002221_s013,2,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 13 in decision category 'tool_selection',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
run_002222_f01,run_002222,run_002222_s004,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 4 in decision category 'retrieval',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002222_f02,run_002222,run_002222_s005,2,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 5 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002222_f03,run_002222,run_002222_s011r,3,,False,lost_context,state,moderate,2,False,correct at step 5.109999999999999 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002223_f01,run_002223,run_002223_s004,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 4 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002223_f02,run_002223,run_002223_s005,2,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 5 in decision category 'tool_selection',The tool is used in a way that violates its documented contract or intended use.,True
run_002224_f01,run_002224,run_002224_s002,1,,False,retrieval_miss,retrieval,moderate,2,False,tool_call at step 2 in decision category 'retrieval',A retrieval/search action fails to surface information that was available and necessary.,True
run_002226_f01,run_002226,run_002226_s003,1,,False,repeated_tool_call,tool_use,low,1,False,tool_call at step 3 in decision category 'tool_selection',The agent calls the same tool with the same or near-identical arguments more than once without new information justifying it.,True
run_002226_f02,run_002226,run_002226_s012r,2,,False,memory_failure,state,low-moderate,1,False,correct at step 3.12 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002227_f01,run_002227,run_002227_s001,1,,False,incorrect_decomposition,planning,moderate-high,3,False,plan at step 1 in decision category 'planning',"The agent splits the task into sub-goals that do not, even if all completed, satisfy the original request.",True
run_002227_f02,run_002227,run_002227_s015r,2,run_002227_f01,True,incomplete_answer,output,moderate,2,False,correct at step 1.11 in decision category 'correction'; cascaded from run_002227_f01,The final answer addresses only part of a multi-part task.,True
run_002227_f03,run_002227,run_002227_s006,3,,False,tool_misuse,tool_use,moderate,2,False,tool_call at step 6 in decision category 'retrieval',The tool is used in a way that violates its documented contract or intended use.,True
run_002232_f01,run_002232,run_002232_s004,1,,False,state_tracking_error,state,moderate-high,3,False,tool_call at step 4 in decision category 'execution',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002232_f02,run_002232,run_002232_s012r,2,,False,lost_context,state,moderate,2,False,correct at step 4.119999999999999 in decision category 'correction',"Long trajectories cause earlier, still-relevant context to no longer influence later decisions.",True
run_002233_f01,run_002233,run_002233_s011,1,,False,incorrect_final_answer,output,high,3,True,finalize at step 11 in decision category 'finalization',The final answer does not match the ground truth for the task.,True
run_002234_f01,run_002234,run_002234_s002,1,,False,memory_failure,state,low-moderate,1,False,correct at step 2 in decision category 'correction',The agent fails to carry forward information established earlier in the same run.,True
run_002234_f02,run_002234,run_002234_s003,2,run_002234_f01,True,incomplete_answer,output,moderate,2,False,tool_call at step 3 in decision category 'execution'; cascaded from run_002234_f01,The final answer addresses only part of a multi-part task.,True
run_002234_f03,run_002234,run_002234_s005,3,,False,logical_error,reasoning,moderate,2,False,correct at step 5 in decision category 'correction',The agent's derivation contains an invalid logical step.,True
run_002235_f01,run_002235,run_002235_s002,1,,False,state_tracking_error,state,moderate-high,3,False,tool_call at step 2 in decision category 'execution',The agent's internal representation of task progress diverges from the actual trajectory state.,True
run_002235_f02,run_002235,run_002235_s006,2,,False,wrong_tool,tool_use,moderate,2,False,tool_call at step 6 in decision category 'execution',The agent selects a tool that cannot accomplish the current sub-goal.,True
run_002236_f01,run_002236,run_002236_s005,1,,False,stale_information,retrieval,moderate,2,False,tool_call at step 5 in decision category 'retrieval',"The agent relies on retrieved information that was superseded by more recent, contradicting information available in the same session.",True
run_002236_f02,run_002236,run_002236_s007,2,,False,wrong_arguments,tool_use,low-moderate,1,False,tool_call at step 7 in decision category 'tool_selection',"The correct tool is selected but called with malformed, mistyped, or semantically incorrect arguments.",True
